Product_id,BrandName,Category,Individual_category,category_by_Gender,Description,OriginalPrice (in Rs),SizeOption,Ratings,Reviews,Discount offer(in Rs.),Discount price,Discount offer(%),Column1,,,
12716474,Kook N Keech,Western,tshirts,Women,kook n keech women purple  black typography printed t shirt,1099,"XS, S, M, L, XL, XXL",4.4,785,439.6,659.4,40%,Low Discount,,,
12722432,High Star,Western,jeans,Women,high star women blue slim fit high rise clean look stretchable jeans,1249,"28, 30, 32, 34, 36, 38, 40",4.3,785,437.15,811.85,35%,Low Discount,,,
7772515,STREET 9,Western,jackets,Women,street 9 women teal green solid satin cropped bomber jacket,1899,"XS, S, M, L, XL",4.2,785,949.5,949.5,50%,Low Discount,,,
12959196,Domyos By Decathlon,Bottom Wear,shorts,Men,domyos by decathlon men black solid organic cotton regular yoga shorts,1199,"30, 32, 34, 36",4.4,784,239.8,959,20%,Low Discount,,,
652387,Jockey,Inner Wear &  Sleep Wear,boxers,Men,jockey relax men set of 2 assorted checked pure cotton boxers 1222 0210,798,"S, M, L, XL, XXL",4.3,784,,532.4183267,,High Discount,,,
11326290,Roadster,Topwear,shirts,Men,roadster men grey  black printed pure cotton sustainable casual shirt,1299,"38, 40, 42, 44",4.1,784,,698.2084967,,High Discount,,,
9971485,Vishudh,Indian Wear,kurtas,Women,vishudh women grey  magenta striped straight kurta,1149,"S, M, L, XL, XXL",4.1,784,769.83,379,67%,High Discount,,,
12916814,Os,Indian Wear,kurtas,Women,os women pink  white striped straight kurta,1995,"S, M, L, XL, XXL, 3XL",4.3,784,1236.9,758,62%,High Discount,,,
1939809,Clovia,Lingerie & Sleep Wear,shapewear,Women,clovia nude coloured side slit saree shapewear sw0023p24,1999,"S, M, L, XL, XXL",3.6,784,,605.5096899,,High Discount,,,
17383370,Roadster,Western,tshirts,Women,roadster women navy blue  green pack of 2 printed round neck t shirts,1598,"L, M, S, XS, XL",4.2,784,799,799,50%,Low Discount,,,
10365193,DressBerry,Western,jeans,Women,dressberry women blue skinny fit mid rise clean look stretchable cropped jeans,1899,"26, 28, 30, 32, 34, 36",3.9,784,664.65,1234.35,35%,Low Discount,,,
16159528,H&M,Western,sweaters,Women,hm women grey acrylic jumper,799,"XS, S, M, L, XL",4.6,784,,739.615796,,High Discount,,,
10356889,Anouk,Topwear,shirts,Men,anouk men white  navy blue printed pure cotton casual shirt,1599,"38, 40, 42, 44, 46",3.8,783,959.4,639,60%,High Discount,,,
13494310,Ishin,Indian Wear,kurta-sets,Women,ishin women red embroidered kurta with sharara  dupatta,5999,"S, M, L, XL, XXL",4.1,783,3599.4,2399,60%,High Discount,,,
393686,Jockey,Lingerie & Sleep Wear,briefs,Women,jockey simple comfort women pack of 3 hipster briefs 1406,399,"S, M, L, XL, XXL",4.2,783,,605.5096899,,High Discount,,,
17382828,Roadster,Western,tshirts,Women, roadster women pack of 2 cotton t shirts,1598,"XL, L, M, S, XS",4.2,783,799,799,50%,Low Discount,,,
9265953,SCORPIUS,Western,dresses,Women,scorpius maroon semi sheer maxi dress,2999,"S, M, L, XL",3.7,783,1649.45,1349.55,55%,High Discount,,,
2224769,Mast & Harbour,Western,tshirts,Women,mast  harbour women black lightweight solid round neck t shirt,749,"XS, S, M, L, XL",4.1,783,449.4,299.6,60%,High Discount,,,
13194568,Tokyo Talkies,Western,tops,Women,tokyo talkies white crop empire top,899,"S, M, L, XL",3.8,783,476.47,422.53,53%,High Discount,,,
13126922,Roadster,Western,tshirts,Women,roadster women teal blue printed round neck pure cotton t shirt,699,"XS, S, M, L, XL",4.4,783,,739.615796,,High Discount,,,
2485348,Mast & Harbour,Bottom Wear,jeans,Men,mast  harbour men white slim fit mid rise clean look stretchable jeans,2199,"28, 30, 32, 34, 36",3.7,782,1319.4,879,60%,High Discount,,,
11895972,Roadster,Topwear,shirts,Men,roadster men navy blue  white regular fit conversational printed sustainable casual shirt,1499,"38, 40, 42, 44, 46, 48",4.3,782,899.4,599,60%,High Discount,,,
8352591,INVICTUS,Topwear,shirts,Men,invictus men black  white slim fit striped casual shirt,1999,"38, 39, 40, 42, 44",4.4,782,1099.45,899,55%,High Discount,,,
1279418,Roadster,Topwear,jackets,Men,roadster black  teal blue quilted reversible jacket,3399,"S, M, L, XL, XXL",4.2,782,2039.4,1359,60%,High Discount,,,
11545200,Roadster,Topwear,tshirts,Men,roadster men navy blue  olive green colourblocked henley neck pure cotton t shirt,999,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.1,782,499.5,499,50%,Low Discount,,,
13791184,Yuris,Indian Wear,kurta-sets,Women,yuris women olive green  pink pure cotton printed kurta with trousers  dupatta,4299,"S, M, L, XL, XXL, 3XL",4,782,2837.34,1461,66%,High Discount,,,
8160695,STREET 9,Western,dresses,Women,street 9 green one shoulder a line dress,1899,"XS, S, M, L, XL",4.4,782,949.5,949.5,50%,Low Discount,,,
12738032,SASSAFRAS,Western,jackets,Women,sassafras women black solid cropped puffer jacket,2199,"XS, S, M, L, XL, XXL",4.1,782,1319.4,879.6,60%,High Discount,,,
2490952,Mast & Harbour,Western,tops,Women,mast  harbour women pink solid tank top,599,"XS, S, M, L, XL",4.3,782,239.6,359.4,40%,Low Discount,,,
10064545,Roadster,Bottom Wear,jeans,Men,roadster men grey slim fit mid rise clean look stretchable jeans,1999,"28, 30, 32, 34, 36",4,781,1099.45,899,55%,High Discount,,,
11519690,HIGHLANDER,Bottom Wear,shorts,Men,highlander men grey washed slim fit denim shorts,1599,"30, 32, 34, 36, 38",4,781,1007.37,591,63%,High Discount,,,
12402760,WROGN,Inner Wear &  Sleep Wear,socks,Men,wrogn men pack of 3 brand logo patterned above ankle length socks,649,Onesize,4.3,781,194.7,454,30%,Low Discount,,,
9966837,URBAN SCOTTISH,Inner Wear &  Sleep Wear,boxers,Men,urban scottish men pack of 2 multicoloured printed  pure cotton boxers usbx1909,1499,"S, M, L, XL, XXL",4.2,781,869.42,629,58%,High Discount,,,
8938857,Roadster,Topwear,tshirts,Men,the roadster lifestyle co men black  grey colourblocked t shirt,1099,"XS, S, M, L, XL, XXL, 3XL, 4XL",4,781,,698.2084967,,High Discount,,,
8920443,Roadster,Topwear,shirts,Men,roadster men white solid sustainable casual shirt,1399,"38, 40, 42, 44, 46, 48",4.3,781,559.6,839,40%,Low Discount,,,
10737442,Varanga,Indian Wear,kurtas,Women,varanga women magenta foil printed zari detail a line angrakha kurta,2299,"S, M, L, XL, XXL",4,781,1425.38,873,62%,High Discount,,,
9478599,Roadster,Western,sweaters,Women,the roadster lifestyle co women pink  off white striped sweater,1399,"XS, S, M, L, XL, XXL",3.7,781,979.3,419.7,70%,High Discount,,,
12960764,Kipsta By Decathlon,Bottom Wear,shorts,Men,kipsta by decathlon men black solid regular fit football shorts,699,"30, 32, 34, 37, 41",4,780,125.82,573,18%,Low Discount,,,
7416286,IVOC,Bottom Wear,trousers,Men,ivoc men black joggers,1799,"28, 30, 32, 34, 36",3.7,780,975,824,54%,High Discount,,,
14562580,HRX by Hrithik Roshan,Sports Wear,jackets,Men,hrx by hrithik roshan men red bomber jacket,3999,"S, M, L, XL, XXL",4.2,780,2599.35,1399,65%,High Discount,,,
10169021,Mast & Harbour,Topwear,shirts,Men,mast  harbour men green printed casual shirt,1899,"38, 40, 42, 44",4.1,780,1139.4,759,60%,High Discount,,,
10483708,plusS,Plus Size,trousers,Women,pluss women burgundy regular fit solid bootcut trousers,1790,"28, 30, 32, 34, 36, 38, 40",4.4,780,1163.5,626,65%,High Discount,,,
7271375,plusS,Plus Size,dresses,Women,pluss women black printed fit and flare dress,2569,"S, M, L, XL, XXL, 3XL, 4XL",4.2,780,1798.3,770,70%,High Discount,,,
2338316,WROGN,Bottom Wear,jeans,Men,wrogn men blue slim fit mid rise mildly distress stretchable jeans,3299,"28, 30, 32, 34, 36, 38",4,779,1649.5,1649,50%,Low Discount,,,
13269470,Jompers,Indian Wear,kurta-sets,Men,jompers men mustard  white embroidered kurta with churidar,2499,"S, M, L, XL, XXL",4.1,779,1499.4,999,60%,High Discount,,,
11607366,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men green solid polo collar t shirt,604,"S, M, L, XL",4,779,,698.2084967,,High Discount,,,
1445626,Leading Lady,Lingerie & Sleep Wear,bra,Women,leading lady grey pack of 2 full coverage sports bras 2 40,598,"30B, 32B, 34B, 36B, 38B, 40B",3.8,779,209.3,388,35%,Low Discount,,,
7188688,SASSAFRAS,Western,skirts,Women,sassafras navy blue  pink printed pencil skirt,1599,"26, 28, 30, 32, 34, 36",4.3,779,799.5,799.5,50%,Low Discount,,,
12303736,Roadster,Bottom Wear,jeans,Men,roadster men blue slim tapered fit mid rise clean look stretchable jeans,1699,"28, 30, 32, 34, 36",3.9,778,934.45,764,55%,High Discount,,,
8325311,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men navy blue mustard yellow  white colourblocked polo collar t shirt,1299,"S, M, L, XL",4.4,778,649.5,649,50%,Low Discount,,,
7255964,Roadster,Topwear,shirts,Men,roadster men blue  white printed cotton printed sustainable casual shirt,1499,"38, 40, 42, 44",4.2,778,824.45,674,55%,High Discount,,,
8363939,ether,Topwear,tshirts,Men,ether men navy  red striped round neck pure cotton t shirt,699,"S, M, L, XL, XXL",4,778,384.45,314,55%,High Discount,,,
1757974,Moda Rapido,Indian Wear,kurtas,Women,moda rapido women blue printed a line kurta,1399,"XS, S, M, L, XL, XXL, 3XL",4.1,778,629.55,769,45%,Low Discount,,,
110269,Ira Soleil,Indian Wear,kurtis,Women,ira soleil women black printed kurti,2499,"XS, S, M, L, XL, XXL",3.6,778,1499.4,999,60%,High Discount,,,
7726509,Vishudh,Indian Wear,dresses,Women,vishudh rust brown floral printed cotton anarkali dress,4349,"S, M, L, XL, XXL",4.1,778,2609.4,1739,60%,High Discount,,,
11005690,DressBerry,Western,dresses,Women,dressberry navy blue  mustard yellow floral printed maxi dress,2199,"XS, S, M, L, XL",4.6,778,1099.5,1099.5,50%,Low Discount,,,
2522850,DressBerry,Western,tshirts,Women,dressberry women black  white striped round neck t shirt,999,"S, M, L, XL",4.2,778,699.3,299.7,70%,High Discount,,,
10415114,Harvard,Bottom Wear,jeans,Men,harvard men black slim fit mid rise clean look stretchable jeans,1898,"28, 30, 32, 34, 36",3.3,777,759.2,1138,40%,Low Discount,,,
10398073,Roadster,Topwear,shirts,Men,the roadster lifestyle co men maroon  navy blue regular fit checked sustainable casual shirt,1499,"38, 40, 42, 44",4.2,777,599.6,899,40%,Low Discount,,,
13592722,Anubhutee,Indian Wear,night-suits,Women,anubhutee women green  pink pure cotton printed night suit,2599,"S, M, L, XL, XXL",3.9,777,1637.37,961,63%,High Discount,,,
7674432,HERE&NOW,Plus Size,jackets,Women,herenow women black solid denim jacket,2999,"XS, S, M, L, XL, XXL",4.4,777,2249.25,749,75%,High Discount,,,
11739156,HERE&NOW,Bottom Wear,jeans,Men,herenow men black skinny fit mid rise clean look acid wash stretchable jeans,2799,"28, 30, 32, 34, 36",3.8,776,1819.35,979,65%,High Discount,,,
7733672,Roadster,Bottom Wear,jeans,Men,roadster men navy blue skinny fit mid rise clean look stretchable jeans,1899,"28, 30, 32, 34, 36",3.9,776,1044.45,854,55%,High Discount,,,
13662282,HIGHLANDER,Bottom Wear,jeans,Men,highlander men grey tapered fit mid rise clean look jeans,1449,"30, 32, 34, 36, 38",3.8,776,767.97,681,53%,High Discount,,,
11896672,Mast & Harbour,Topwear,tshirts,Men,mast  harbour men white  black printed polo collar t shirt,1399,"S, M, L, XL",4.3,776,629.55,769,45%,Low Discount,,,
10605240,Campus Sutra,Topwear,sweatshirts,Men,campus sutra men black solid hooded sweatshirt,1699,"S, M, L, XL",4.1,776,968.43,730,57%,High Discount,,,
2518699,Mast & Harbour,Topwear,shirts,Men,mast  harbour men grey  white slim fit striped casual shirt,2099,"38, 40, 42, 44",4.2,776,1259.4,839,60%,High Discount,,,
16718166,H&M,Topwear,tshirts,Men,hm men regular fit cotton round neck t shirt,399,"XS, S, M, L, XL, XXL",4.4,776,,698.2084967,,High Discount,,,
9000219,Jaipur Kurti,Indian Wear,kurtas,Women,jaipur kurti women brown  beige printed straight kurta,1699,"S, M, L, XL, XXL",4.4,776,968.43,730,57%,High Discount,,,
11099600,U&F,Western,dresses,Women,uf women cream coloured  pink floral print maxi dress,1699,"S, M, L, XL, XXL",3.7,776,1019.4,679.6,60%,High Discount,,,
17525606,Mast & Harbour,Western,tshirts,Women,mast  harbour women pack of 2 printed tshirts,1598,"S, XS, XL, L, M",4.1,776,,739.615796,,High Discount,,,
2059978,Roadster,Bottom Wear,jeans,Men,roadster men grey skinny fit mid rise clean look stretchable jeans,2699,"28, 30, 32, 34, 36",3.9,775,1754.35,944,65%,High Discount,,,
1414791,ether,Bottom Wear,jeans,Men,ether men white slim fit jeans,1899,"28, 30, 32, 34, 36",3.7,775,854.55,1044,45%,Low Discount,,,
2296001,Roadster,Bottom Wear,jeans,Men,roadster men blue slim fit mid rise clean look jeans,1499,"28, 30, 32, 34, 36, 38, 40",3.7,775,,908.8077558,,High Discount,,,
10381477,HIGHLANDER,Topwear,shirts,Men,highlander men black  charcoal grey slim fit printed casual shirt,1199,"39, 40, 42, 44",4.1,775,719.4,479,60%,High Discount,,,
11049786,HERE&NOW,Topwear,shirts,Men,herenow men maroon  olive green slim fit checked casual shirt,2199,"38, 40, 42, 44, 46",4.3,775,1209.45,989,55%,High Discount,,,
10410508,WROGN,Topwear,tshirts,Men,wrogn men black solid slim fit round neck t shirt,799,"S, M, L, XL, XXL",4.2,775,359.55,439,45%,Low Discount,,,
2339026,WROGN,Topwear,tshirts,Men,wrogn men black solid round neck t shirt,999,"S, M, L, XL, XXL",4.3,775,499.5,499,50%,Low Discount,,,
12524826,HERE&NOW,Indian Wear,kurtas,Women,herenow women off white striped straight kurta,1499,"XS, S, M, L, XL, XXL, 3XL",4.2,775,599.6,899,40%,Low Discount,,,
9478083,Roadster,Western,sweatshirts,Women,the roadster lifestyle co women navy blue solid sweatshirt,1599,"XS, S, M, L, XL, XXL",4.3,775,1119.3,479.7,70%,High Discount,,,
10562402,Roadster,Western,jackets,Women,the roadster lifestyle co women white solid denim jacket,2499,"XS, S, M, L, XL, XXL",4.3,775,1749.3,749.7,70%,High Discount,,,
10064493,Roadster,Bottom Wear,jeans,Men,roadster men navy blue slim fit mid rise clean look stretchable jeans,1999,"28, 30, 32, 34, 36",3.8,774,1099.45,899,55%,High Discount,,,
8851935,HRX by Hrithik Roshan,Bottom Wear,shorts,Men,hrx by hrithik roshan men charcoal grey rapid dry lightweight dolphin running shorts,1399,"28, 30, 32, 34, 36",3.8,774,909.35,489,65%,High Discount,,,
11545308,Roadster,Topwear,tshirts,Men,roadster men grey printed round neck pure cotton t shirt,799,"XS, S, M, L, XL, XXL, 3XL, 4XL",4.1,774,439.45,359,55%,High Discount,,,
17382702,Roadster,Western,tshirts,Women, roadster women pack of 2 cotton t shirts,1598,"XS, S, M, L, XL",4.3,774,799,799,50%,Low Discount,,,
13594624,Roadster,Western,tshirts,Women,the roadster lifestyle co women beige solid round neck t shirt,699,"XS, S, M, L, XL",4.2,774,279.6,419.4,40%,Low Discount,,,
11976912,Roadster,Western,tshirts,Women,roadster women pink solid round neck t shirt,699,"XS, S, M, L, XL",4.4,774,174.75,524.25,25%,Low Discount,,,
8211455,HIGHLANDER,Bottom Wear,jeans,Men,highlander men white slim fit mid rise clean look stretchable jeans,1899,"30, 32, 34, 36, 38",3.9,773,1196.37,702,63%,High Discount,,,
1844184,Roadster,Topwear,tshirts,Men,roadster men blue printed hood pure cotton t shirt,1099,"S, M, L, XL",4.3,773,549.5,549,50%,Low Discount,,,
11536950,Sangria,Plus Size,kurta-sets,Women,sangria women charcoal grey solid kurta with palazzos,1999,"XS, S, M, L, XL, XXL, 3XL",4.1,773,1299.35,699,65%,High Discount,,,
11271806,DressBerry,Western,tops,Women,dressberry women black self design lace top,1399,"XS, S, M, L, XL",4.4,773,699.5,699.5,50%,Low Discount,,,
9981511,Mast & Harbour,Western,dresses,Women,mast  harbour women rose sheath dress,1899,"XS, S, M, L, XL",4.4,773,45,1854,2%,Low Discount,,,
11700064,Mast & Harbour,Western,tshirts,Women,mast  harbour women white solid round neck t shirt,699,"XS, S, M, L, XL",4,773,419.4,279.6,60%,High Discount,,,
2343634,HIGHLANDER,Bottom Wear,trousers,Men,highlander men khaki slim fit joggers,1649,"30, 32, 34, 36",4,772,873.97,775,53%,High Discount,,,
11326758,Roadster,Topwear,shirts,Men,roadster men grey regular fit solid sustainable casual shirt,1199,"38, 40, 42, 44",4.4,772,659.45,539,55%,High Discount,,,
10074605,Vishudh,Indian Wear,palazzos,Women,vishudh women black checked straight palazzos,1099,"28, 30, 32, 34, 36",4.2,772,637.42,461,58%,High Discount,,,
10158753,DressBerry,Western,jeans,Women,dressberry women blue skinny fit mid rise clean look stretchable ankle length jeans,2199,"26, 28, 30, 32, 34, 36",4,772,1539.3,659.7,70%,High Discount,,,
2490935,Mast & Harbour,Western,tshirts,Women,mast  harbour women black solid round neck crop pure cotton t shirt,699,"XS, S, M, L, XL",4.4,772,279.6,419.4,40%,Low Discount,,,
11489552,Roadster,Western,shorts,Women,roadster women blue solid regular fit denim shorts,999,"26, 28, 30, 32, 34, 36",4.4,772,449.55,549.45,45%,Low Discount,,,
14121300,HIGHLANDER,Bottom Wear,shorts,Men,highlander men pink solid slim fit regular shorts,1299,"30, 32, 34, 36",4.3,771,688.47,610,53%,High Discount,,,
14196610,Louis Philippe Sport,Topwear,tshirts,Men,louis philippe sport men yellow pure cotton solid polo collar pure cotton t shirt,1199,"XS, S, M, L, XL, XXL, 3XL",4.2,771,479.6,719,40%,Low Discount,,,
10669536,Bushirt,Topwear,tshirts,Men,bushirt pack of 2 solid pure cotton t shirts,1998,"S, M, L, XL, XXL",4.1,771,1338.66,659,67%,High Discount,,,
11495626,Mitera,Indian Wear,sarees,Women,mitera brown  gold toned silk blend woven design kanjeevaram saree,4999,Onesize,4,771,3499.3,1499,70%,High Discount,,,
8238855,Tokyo Talkies,Western,tops,Women,tokyo talkies off white self design a line top,1199,"S, M, L, XL",4.1,771,563.53,635.47,47%,Low Discount,,,
17384666,Roadster,Western,tshirts,Women,roadster women pack of 2 pure cotton typography print t shirts,1498,"XS, S, M, L, XL",4.2,771,,739.615796,,High Discount,,,
12364798,RARE,Western,tops,Women,rare maroon floral top with cuffed sleeves,1590,"S, M, L, XL",4,771,985.8,604.2,62%,High Discount,,,
1226060,Bitterlime,Western,leggings,Women,bitterlime pack of 2 34th leggings,999,"S, M, L, XL, XXL, 3XL",3.8,771,349.65,649.35,35%,Low Discount,,,
12970010,Rigo,Bottom Wear,track-pants,Men,rigo men black  white printed regular fit joggers,1699,"M, L, XL, XXL",3.6,770,934.45,764,55%,High Discount,,,
4110959,Mast & Harbour,Bottom Wear,trousers,Men,mast  harbour men coffee brown slim fit chinos,1699,"26, 28, 30, 32, 34, 36",4,770,1019.4,679,60%,High Discount,,,
13676450,VIMAL,Inner Wear &  Sleep Wear,lounge-pants,Men,vimal men pack of 2 grey solid cotton lounge pants,1798,"S, M, L, XL, XXL",4.1,770,809.1,988,45%,Low Discount,,,
11361250,WROGN,Topwear,shirts,Men,wrogn men black  blue slim fit checked casual shirt,2399,"39, 40, 42, 44, 46",4.2,770,1199.5,1199,50%,Low Discount,,,
11126656,Roadster,Topwear,tshirts,Men,roadster men white solid v neck pure cotton t shirt,269,"XS, S, M, L, XL",4.1,770,,698.2084967,,High Discount,,,
12151760,Bhama Couture,Indian Wear,tops,Women,bhama couture navy blue ethnic motifs bell sleeves a line top,1499,"S, M, L, XL",4.1,770,719.52,779,48%,Low Discount,,,
7570699,Vishudh,Indian Wear,kurtas,Women,vishudh women burgundy printed a line kurta,1949,"S, M, L, XL, XXL",4.4,770,1110.93,838,57%,High Discount,,,
